ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0BZ4BQJ1R,Clear Travel Bag with Tsa Approved Toiletry Bag Hanging Toiletry Bag for Women Makeup Bag Small Hanging Toiletry Bag for Men Toiletry Bags for Traveling Women Toiletries,Relavel,Beauty & Personal Care,"$15,039.25","1,075",$13.99,N.A.,N.A.,"21,480",663.8,7,1,08/20/2023,Amazon,4.5,N.A.,N.A.,N.A.
B07VP1K1YP,Cliganic Organic Cotton Rounds (300 Count) Makeup Remover Pads  Hypoallergenic  Lint-Free | 100% Pure Cotton,Cliganic,Beauty & Personal Care,"$66,923.01","6,699",$9.99,$4.57,$5.42,"1,400",8207.666667,6,1,01/17/2020,Amazon,4.7,"7.85"" x 6.45"" x 2.40""",Large standard-size,7.37 lbs
B07WMXJG1C,Cliganic Premium Cotton Rounds for Face (200 Count) | Makeup Remover Pads  Hypoallergenic  Lint-Free | 100% Pure Cotton,Cliganic,Beauty & Personal Care,--,--,$7.59,$4.15,$3.44,"7,006",2109,6,1,04/17/2019,Amazon,4.6,"7.90"" x 4.57"" x 2.40""",Large standard-size,4.97 lbs
B081F8K1XQ,Cliganic Premium Cotton Rounds for Face (300 Count) - Makeup Remover Pads  Hypoallergenic  Lint-Free | 100% Pure Cotton,Cliganic,Beauty & Personal Care,"$1,055,008.98","85,422",$12.29,$4.23,$8.06,N.A.,43486.5,6,1,11/06/2017,Amazon,4.6,"7.80"" x 6.46"" x 2.40""",Large standard-size,3.2 lbs
B0C72LG95X,CLIO Kill Cover Mesh Glow Cushion Foundation (02 Lingerie) Refill Included  Korean Cushion Makeup  Long-Lasting Coverage,CLIO PROFESSIONAL,Beauty & Personal Care,"$141,012.98","4,702",$29.99,$8.04,$21.95,"5,545",446,6,1,02/13/2023,Amazon,4.3,"5.75"" x 3.98"" x 1.06""",Large standard-size,0.53 lbs
B0CF5R17LR,CLRDIVA 3000pcs 5mm Champagne AB Flatback Resin Rhinestones Bulk Jelly Gems Flat Back Crystals Non Hotfix Wholesale Stones Diamonds for Crafts Tumblers Face Eye Makeup Nails Bling DIY Decoration,CLRDIVA,Beauty & Personal Care,"$7,045.92","1,008",$6.99,N.A.,N.A.,"15,425",4.8,4,1,08/04/2023,Amazon,4.78,N.A.,N.A.,N.A.
B0BDDWQ47X,CLSEVXY Magnifying Handheld Mirror Double Sided  1X 15X Magnification Hand Mirror  Travel Folding Held Adjustable Rotation Pedestal Makeup Desk Vanity,CLSEVXY,Beauty & Personal Care,"$54,085.86","5,414",$9.99,$3.87,$6.12,"4,414",660,6,1,12/12/2022,Amazon,4.5,"9.60"" x 5.50"" x 0.01""",Small standard-size,7.48 lbs
B0B527J8WC,CLSEVXY Vanity Mirror Makeup Mirror with Stand  1X/15X Magnification Double Sided 360 Degree Swivel Magnifying Mirror  6.25 Inch Portable Table Desk Counter top Mirror Bathroom Shaving Mirror,CLSEVXY,Beauty & Personal Care,"$28,315.76","2,024",$13.99,$5.17,$8.82,"9,675",1315,7,2,08/25/2022,Amazon,4.3,"8.26"" x 6.25"" x 0.01""",Small standard-size,11.64 lbs
B0CDLLG399,Cluster Lash 72 Pcs Wide Stem Individual Lashes C/D Curl 8-16mm Length DIY Eyelash Extension False Eyelashes Natural&Mega Styles Soft for Personal Makeup Use at Home (Natural-D-12),QUEWEL,Beauty & Personal Care,"$71,338.59","7,141",$9.99,$3.72,$6.27,286,6129.294118,7,1,11/19/2018,Amazon,4.2,"4.60"" x 2.60"" x 0.60""",Small standard-size,0.81 lbs
B0B6YZGKF6,Cluster Lash Bond and Seal  Lash Cluster Glue for Individual Eyelash Extensions Strong Hold Individual Lash Glue Individual Eyelashes Glue Mascara for Personal Makeup Use at Home(5ml),WENDY LASHES,Beauty & Personal Care,"$193,830.34","16,166",$8.99,$4.72,$4.27,569,4558.2,7,1,10/09/2022,Amazon,4.3,"4.53"" x 2.56"" x 0.59""",Small standard-size,0.81 lbs
B0CHP56KFT,Cluster Lash Glue Remover 10 ML Lash Remover DIY Eyelash Extension Remover Eye Makeup Cleanser  Easy Removal of Cluster Eyelashes Gentle Soothing Nourishing Self-Use Oil Texture 10ML,PRO LASHBEAUTY,Beauty & Personal Care,"$143,401.23","12,267",$11.69,$4.67,$7.02,729,5943,6,1,11/22/2022,Amazon,4.2,"4.57"" x 2.56"" x 0.59""",Small standard-size,0.71 lbs
B0CKPT3PH1,Cluster Lash Glue Remover 12ml Lash Remover for Clusters Lashes DIY Eyelash Extensions Remover Lash Adhesive Remover Self-Use Gentle Soothing Non-Irritating Eye Makeup Cleanser Oil,AMZGIRL LASH,Beauty & Personal Care,"$47,462.10","3,395",$13.98,$5.02,$8.96,"10,159",633,7,1,03/01/2023,Amazon,4.2,"4.65"" x 1.06"" x 0.75""",Small standard-size,0.63 lbs
B0C1JWKDZY,Cluster Lashes 20D D Curl DIY Eyelash Extension D Curl Individual Lash Clusters Extensions 0.07mm Natural Look 3D Effect Makeup 120pcs (20D-0.07D  14mm),LAUBESS,Beauty & Personal Care,"$336,525.60","33,720",$9.98,$3.72,$6.26,167,6357.75,7,1,02/05/2022,Amazon,4.4,"4.60"" x 2.60"" x 0.60""",Small standard-size,0.63 lbs
B0CKS9JSFM,Cluster Lashes 20D DIY Eyelash Extension D Curl Individual Lashes Cluster Faux Mink Black 120pcs Lash Clusters Pre Made Volume Lashes Professional Makeup (20D-0.07-D  16mm),FADLASH,Beauty & Personal Care,"$206,576.02","20,699",$8.97,$3.72,$5.25,"1,005",3839.266667,6,1,06/03/2019,Amazon,4.4,"4.53"" x 2.56"" x 0.59""",Small standard-size,1.06 lbs
B0CGKTFZP2,Cluster Lashes 48pcs Individual Lashes DIY Eyelash Extension C Curl 0.07 Natural Individual Lash Extensions False Eyelashes Wispy Makeup at Home (H7-0.07C  10-16mm),FADLASH,Beauty & Personal Care,"$28,623.00","3,290",$8.70,$3.62,$5.08,"4,526",1166,6,1,07/14/2020,Amazon,4.3,"4.53"" x 2.56"" x 0.59""",Small standard-size,1.06 lbs
B0CK23DC8M,Cluster Lashes Diy Eyelash Extension Individual Lashes Cluster Faux Mink Black 99 Lash Clusters Soft Lightweight Pre Made Volume Lashes Makeup (0.07-C 10mm),FADLASH,Beauty & Personal Care,"$20,852.70","2,937",$6.30,$3.49,$2.81,"4,564",2466.5,6,1,05/09/2022,Amazon,4.2,"4.53"" x 2.56"" x 0.59""",Small standard-size,0.63 lbs
B0CJ2PC8C6,Cluster Lashes Kolybel 280pcs Lash Clusters 10D+20D 10-16MIX Clusters False Eyelash C Curl DIY Clusters Lash Extensions Makeup Individual DIY Eyelash Extensions at Home (10D+20D C-10-16MIX),Kolybel,Beauty & Personal Care,"$26,413.20","2,668",$9.90,$3.71,$6.19,"6,674",590.8194444,7,1,11/15/2022,Amazon,4.206944444,"4.21"" x 5.71"" x 0.59""",Small standard-size,2.4 lbs
B0C1GTGKYR,Cluster Lashes Kolybel 280pcs Lash Clusters 30D+40D 10-16MIX Clusters False Eyelash C Curl DIY Clusters Lash Extensions Makeup Individual DIY Eyelash Extensions at Home (30D+40D C-10-16MIX),KOLYBEL,Beauty & Personal Care,"$17,523.51","1,349",$9.90,N.A.,N.A.,"6,674",210.6666667,7,1,11/05/2022,Amazon,4.266666667,N.A.,N.A.,N.A.
B0CGZ522FM,Cluster Lashes Large Tray 30D DIY Eyelash Extension D Curl Individual Lashes Cluster Faux Mink Black Lash Clusters Pre Made Volume Lashes Professional Makeup (30D-0.07-D  8-16mm),FADLASH,Beauty & Personal Care,"$182,973.75","12,405",$14.75,$5.13,$9.62,"1,308",3435,6,1,06/03/2019,Amazon,4.4,"4.53"" x 2.56"" x 0.59""",Small standard-size,1.06 lbs
B0C4K8K8K2,Cluster Lashes Manga Lashes 60pcs Individual Lashes Diy Eyelash Extension Spikes Wispy Natural Individual Lash Extensions Spiky Manga Lashes Wispy Makeup At Home,FADLASH,Beauty & Personal Care,"$52,747.20","5,280",$9.10,N.A.,N.A.,685,2150.5,6,1,11/07/2020,Amazon,4.4,N.A.,N.A.,N.A.
B07PY95YYT,Cocokind Oil to Milk Face Wash  Oil Based Cleanser and Oil Makeup Remover - Cleansing Oil  Cleansing Milk and Cream Cleanser for Face,Cocokind,Beauty & Personal Care,"$20,540.91","1,209",$16.99,$6.09,$10.90,"20,120",716,6,7,01/28/2020,Amazon,4.3,"5.94"" x 2.13"" x 2.09""",Large standard-size,2.9 lbs
B09CPQ5FLY,COKOHAPPY 15 Sheets 3D Halloween Bleeding Wound Fake Scar Blood Pack Vampire Bite Bullet Tattoo for Party Cosplay Costume Look Real Zombie Makeup Temporary Tattoo Kit,COKOHAPPY,Beauty & Personal Care,"$8,093.78","1,622",$4.99,$3.32,$1.67,"112,894",376,6,1,11/01/2016,Cokohappy,4.2,"0.20"" x 4.20"" x 6.10""",Small standard-size,0.119 lbs
B08L8LLNDF,COKOHAPPY 2Pcs Stipple Sponges + Fake Scab Blood (0.7oz) Professional Special Effect Blood Scar Wound Color Remove Brush Fx Halloween Makeup Kit,COKOHAPPY,Beauty & Personal Care,"$13,392.84","1,916",$6.99,$4.10,$2.89,"112,449",452,6,1,08/22/2020,Cokohappy,4.3,"1.38"" x 2.68"" x 5.59""",Large standard-size,0.2646 lbs
B0BZPWNPZQ,COKOHAPPY Halloween SFX Makeup Kit - 3 Ways Create Special Effect Stage THEATRICAL MAKEUP KIT for professional Body & Face Paint,COKOHAPPY,Beauty & Personal Care,"$21,952.44","1,156",$15.79,$7.37,$8.42,"7,281",139,7,1,10/02/2022,Amazon,4.4,"4.92"" x 4.29"" x 3.15""",Large standard-size,15.84 lbs
B07W3SH69B,COKOHAPPY Halloween Temporary Face Tattoos Makeup Kit (13 Pack)  Day of the Dead Sugar Skull Floral Black Skeleton Web Red Roses Full Face Mask Stickers Tattoo Families Party Supplies,COKOHAPPY,Beauty & Personal Care,"$7,898.70","1,130",$6.99,$3.48,$3.51,"5,690",617,6,1,10/19/2019,Amazon,4.3,"7.48"" x 3.54"" x 0.01""",Small standard-size,2.89 lbs
B0B45YYD8J,COKTAK 8 Sheets Large 3D Spider Web Temporary Tattoos Halloween Makeup Kit For Women Adults Realistic Witch Bat Zombie Fake Face Tattoos Sticker For Kids Men Adults Scary Halloween Decals Spiderweb,COKTAK,Beauty & Personal Care,"$9,051.84","1,008",$8.98,$3.64,$5.34,"12,159",122,7,1,08/14/2022,Amazon,4.4,"7.48"" x 3.54"" x 0.12""",Small standard-size,0.95 lbs
B0835S28T4,Color Blast Temporary Hair Makeup Wax - Dragon Fruit,Curls Unleashed,Beauty & Personal Care,"$16,397.76","1,824",$10.35,$4.26,$6.09,"6,718",5435,5,1,02/22/2020,Amazon,4,"2.75"" x 2.75"" x 2.44""",Large standard-size,6 lbs
B0BBLJZQY3,COLORGRAM Milk Bling Shadow 01 Double Star | Pigmented liquid glitter eyeshadow  Long-lasting shimmer for daily and party makeup  Multi-dimensional sparkling metallic finish  Opaque coverage  Quick drying formula for easy application (0.11 fl.oz  3.2g),COLORGRAM,Beauty & Personal Care,"$10,179.81","1,019",$9.99,$4.34,$5.65,"30,290",921,6,1,01/30/2022,Amazon,4.5,"2.76"" x 1.14"" x 1.10""",Large standard-size,1.13 lbs
B09RQWGLMW,COLORGRAM Under Eye Highlighter Stick - 04 Peach | Silky-smooth Long-lasting Under Eye Highlighter Stick & Contouring Stick for Smudge-proof Tear Drop Shining Daily Makeup,COLORGRAM,Beauty & Personal Care,"$23,027.40","2,326",$9.90,$3.71,$6.19,"12,206",675,6,1,02/26/2022,Amazon,4.2,"6.18"" x 0.71"" x 0.67""",Small standard-size,0.32 lbs
B0BRR5NSX1,Compact LED Magnifying Travel Makeup-Mirror - 4 inches 1X/10X Magnification Small Hand Pocket Dimmable Double Sided USB Rechargeable Touch Screen  Portable Tabletop Cosmetic (Black),Mocado,Beauty & Personal Care,"$81,616.48","3,952",$19.99,N.A.,N.A.,N.A.,455,7,1,09/05/2022,Amazon,4.6,N.A.,N.A.,N.A.
B07YCKTCX6,"Compact Mirror Bulk Round Makeup Mirror for Purse  Set of 3  2.6"" L x 2.37"" W (Black)",MOMIRA,Beauty & Personal Care,"$6,092.73","1,527",$4.09,$3.24,$0.85,"10,788",1507.857143,6,1,12/31/2019,Amazon,4.328571429,"2.60"" x 2.37"" x 0.15""",Small standard-size,0.8 lbs
B0BQN1KZRM,Compressed Facial Sponges for Estheticians Natural Cellulose Face Sponge Professional Cosmetic Spa Sponges for Face Cleansing  Massage  Pore Exfoliating  Mask  Makeup Removal (Heart 100-Count Blue),Spunspon,Beauty & Personal Care,"$21,729.13","1,087",$10.99,$6.54,$4.45,"15,790",280.8,6,2,12/16/2022,Amazon,4.5,"4.72"" x 1.77"" x 2.75""",Large standard-size,3.53 lbs
B09L8FXFD7,Concealer Brush ENERGY Mini Flat Top Kabuki Foundation Brush-Synthetic Bristles for Under Eye Concealing Blending Setting Buffing with Powder Liquid Cream Cosmetics Vegan Face Makeup Brush,ENERGY,Beauty & Personal Care,"$14,306.33","2,867",$8.94,$3.32,$5.62,"6,369",740.5,7,1,03/11/2022,Amazon,4.466666667,"7.76"" x 1.22"" x 0.59""",Small standard-size,0.67 lbs
B0CKZB9D9J,Concealer Brush  Under Eye Makeup Small Angled Precision Face Blending Brush  Eye Liquid Cream Foundation Concealer for Dark Circles  Make up Nose Contour Applicator Vegan,ALBEAUT,Beauty & Personal Care,"$28,244.65","3,535",$7.99,$3.56,$4.43,N.A.,206,7,1,03/19/2023,Amazon,4.5,"8.86"" x 2.52"" x 0.67""",Small standard-size,0.35 lbs
B0B4N2N9FK,COOSKY Travel Hanging Toiletry Bag for Women  Holds Full-Size Shampoo  with Jewelry Organizer Compartment  Extra Large Makeup Bag  Waterproof Cosmetic Bag  Toiletries Kit Set with Trolley Belt  Black,COOSKY,Beauty & Personal Care,"$86,908.95","3,105",$27.99,$9.34,$18.65,"9,293",740.6666667,7,2,07/27/2022,Amazon,4.7,"13.00"" x 10.50"" x 2.00""",Large standard-size,1.58 lbs
B08XBKHMYH,Cosmetic & Makeup Bag  Zippered Makeup Pouch for Women & Girls  Travel Cute Organizer Suitable for Purse  Versatile Bag with Multiple Compartments for Makeup  Toiletries  Pencils  Accessories,BOACAY,Beauty & Personal Care,"$13,432.50","1,350",$11.45,N.A.,N.A.,"9,085",313,7,1,02/24/2021,Boacay,4.8,N.A.,N.A.,N.A.
B085BMXSG6,Cosmetic Bag for Women Waterproof Cute Fashion Purse Makeup Bag Roomy Travel Toiletry Pouch Girls Gifts (#11),HAOGUAGUA,Beauty & Personal Care,"$9,730.50","1,950",$4.99,$0.40,$4.59,"5,483",23.66666667,7,1,07/23/2020,aplusbuying,4.666666667,"1.00"" x 5.30"" x 8.90""",Standard (Large),0.1 lbs
B07ZNXLTVJ,Cosmetic Bag for Women Waterproof Cute Fashion Purse Makeup Bags Roomy Travel Toiletry Bag Accessories Organizer Gifts (D55402),Deanfun,Beauty & Personal Care,"$7,997.99","1,001",$6.99,$3.56,$3.43,"16,876",4045,6,1,05/26/2021,deanfun,4.65,"0.70"" x 3.90"" x 8.40""",Small standard-size,0.0507 lbs
B08LHFXYB5,Cosmetic Bag for Women  Cute Small Makeup Bags Travel Waterproof Toiletry Bag for Purse  Mandala,First Known,Beauty & Personal Care,"$15,517.80","2,220",$6.99,$0.56,$6.43,"59,386",213,6,1,12/28/2020,First Known,4.7,"8.65"" x 0.50"" x 5.35""",Standard (Small),0.07 lbs
B0C3LD9WSJ,Cosmetic Bag for Women  Makeup Bag Organizer  Travel Makeup Bag with Portable Handle  Large Capacity Travel Cosmetic Bag for Multifunctional Organization  Toiletry Bag for Cosmetic Skincare(Pink-New),Ineowelly,Beauty & Personal Care,"$24,512.67","1,533",$16.99,N.A.,N.A.,"16,377",364.6666667,6,1,09/06/2023,Amazon,4.304761905,N.A.,N.A.,N.A.
B07R9ZMQSG,Cosmetic Bag for Women Loomiloo Adorable Roomy Makeup Bags Travel Waterproof Toiletry Bag Accessories Organizer Cute Gifts (52521),LOOMILOO,Beauty & Personal Care,"$27,051.30","3,870",$7.39,$0.56,$6.83,"1,475",10644.5,6,1,10/08/2020,LOOMILOO,4.7,"0.30"" x 5.70"" x 8.60""",Standard (Small),0.0992 lbs
B07X8XM1VH,Cosmetic Bag MRSP Makeup bags for women Small makeup pouch Travel bags for toiletries waterproof Dead Animal Crossing (52324),MRSP,Beauty & Personal Care,"$44,037.00","6,300",$6.99,$0.56,$6.43,"1,238",9109.97561,7,1,08/26/2019,MRSP,4.7,"8.65"" x 0.59"" x 5.35""",Standard (Small),0.07 lbs
B0BLZKLGCG,Cosmetic Bags for Women - Corduroy Cosmetic Bag Aesthetic Women Handbags Purses Smile Dots Makeup Organizer Storage Makeup Bag Girls Case Bags (Beige),Gardsell,Beauty & Personal Care,"$36,658.80","3,060",$11.98,N.A.,N.A.,"6,956",2057.555556,6,1,08/25/2022,Amazon,4.722222222,N.A.,N.A.,N.A.
B0987PM1P5,Cosmetic Bags for Women 2 Pcs Small Makeup Bag with Zipper Pu Leather Makeup Pouch Makeup Bag for Purse Make Up Bag for Travelling (Green+Blue),MAANGE,Beauty & Personal Care,"$17,529.05","1,595",$8.99,$5.19,$3.80,"13,981",1648.555556,6,2,07/13/2021,Yongyang Store,4.7,"1.26"" x 5.91"" x 9.37""",Large standard-size,0.2866 lbs
B08BLH6BQJ,Cosmetic Bags for women Functional Makeup bags Small makeup pouch Travel bags Toiletries case Durable Waterproof bags Accessories Organizer Fashion Women Gifts (Plant),Back Sweet Home,Beauty & Personal Care,--,--,$6.98,$0.56,$6.42,"37,416",N.A.,4,1,08/27/2020,Back Sweet Home,N.A.,"5.50"" x 4.50"" x 0.30""",Standard (Small),0.08 lbs
B0BHYJT6K2,Cosmetic Bags for Women Small Boston Terrier Dog and Vintage Florals Makeup Bag for Purse Travel Toiletry Bag Accessories Organizer Zipper Pouch Gift Idea,Omewigra,Beauty & Personal Care,"$11,184.00","1,600",$6.99,N.A.,N.A.,"12,037",685.9166667,6,1,11/01/2022,Amazon,4.708333333,N.A.,N.A.,N.A.
B08ZYQSZ1K,Cosmetic Glitter Glue // The Original Peel Off Formula ✮ KARIZMA Beauty ✮ Face Chunky Glitter Glue Adhesive Body Cosmetic Makeup Glitter Primer,KARIZMA,Beauty & Personal Care,"$84,383.28","12,072",$6.99,$3.48,$3.51,279,13490.7619,7,1,02/21/2017,Amazon,4.404761905,"4.72"" x 2.36"" x 0.50""",Small standard-size,0.63 lbs
B0CL6H2ZNS,COSMIRROR Lighted Makeup Vanity Mirror with 10X Magnifying Mirror and Makeup Sponge  21 LED Light Up Mirror with Touch Sensor Dimming  180°Free Rotation  Dual Power Supply  Portable Cosmetic Mirror…,COSMIRROR,Beauty & Personal Care,"$24,793.46","1,654",$16.99,$7.39,$9.60,"14,793",11636,7,1,01/08/2020,Amazon,4.4,"6.50"" x 1.00"" x 10.60""",Large standard-size,1.42 lbs
B09L4CZL81,Costco The Original Makeup Eraser 7 Day Reusable and Full Size Set Equal to 3600 Makeup Wipes | 1 Full Size (15.5in x 7.25in) | 7 Minis (4in x 3in) | 1 Laundry Bag,Costco,Beauty & Personal Care,"$46,023.00","1,740",$26.45,$7.74,$18.71,"10,714",283,5,1,11/04/2021,Concord Fashion & Home Decor Inc,4.7,"12.87"" x 10.94"" x 2.48""",Large standard-size,7.83 lbs
B08Z6ZB45S,COSTICA 5 Pcs Makeup Sponge Set  Latex Free Beauty Blender  Foundation Blending Beauty Sponge with a Storage Box  Flawless for Liquid  Cream  and Powder(White Pink),光之城 costica,Beauty & Personal Care,"$4,633.35","1,185",$3.91,$3.85,$0.06,"10,170",45,6,1,03/28/2021,Amazon,4.1,"5.87"" x 3.15"" x 3.15""",Large standard-size,2.4 lbs
B0C3VJ4MJZ,COSTICA Makeup Sponge 4 Pcs Beauty Blender for Foundation Blending Sponge for Face  Multi-colored Makeup Blender with Storage Box  Flawless for Liquid Cream and Powder,光之城 costica,Beauty & Personal Care,"$9,247.30","1,570",$5.89,$4.01,$1.88,"673,544",1,6,1,08/01/2023,Amazon,5,"7.56"" x 4.02"" x 2.09""",Large standard-size,3.88 lbs
B0C7P4SMKS,COSTICA Makeup Sponge Set Blender  Beauty Sponge Makeup Blender Flawless for Liquid - Multi Colored 4 pcs Avocado Series,光之城 costica,Beauty & Personal Care,"$28,212.90","4,710",$6.99,$4.02,$2.97,"4,793",2913.4,6,1,03/20/2021,Amazon,4.6,"2.64"" x 4.02"" x 4.29""",Large standard-size,0.2006 lbs
B093RN7VYM,COSTICA Makeup Sponge Set Blender  Beauty Sponge Makeup Blender Flawless for Liquid - Multi Colored 8 pcs Exquisite Packeged,光之城 costica,Beauty & Personal Care,"$34,335.63","3,437",$9.99,N.A.,N.A.,"4,793",1550,7,1,03/20/2021,Toolsmith,4.6,N.A.,N.A.,N.A.
B0995NR21C,Cosywell Clear Toiletry Bag Quart Size Bag 2Pcs Travel Makeup Cosmetic Bag PVC Toiletries Cosmetic Pouch for Women Men (L),Cosywell,Beauty & Personal Care,"$10,649.34","1,066",$9.99,$4.34,$5.65,"20,209",867,6,1,05/22/2021,Amazon,4.4,"1.50"" x 6.93"" x 8.03""",Large standard-size,0.291 lbs
B085XQRNSK,Cosywell Fine Mist Spray Bottle 3.4oz/ 100ml Empty Cosmetic Refillable Travel Containers Plastic Hair Spray Bottle Sprayer for Perfume Skincare Makeup Lotion (3Purple),Cosywell,Beauty & Personal Care,"$8,605.02","1,038",$8.95,$4.20,$4.75,"19,040",2590,6,1,03/14/2020,Amazon,4.6,"5.55"" x 5.03"" x 1.92""",Large standard-size,3.4 lbs
B07RRNF77M,Cosywell Travel Containers Sets Silicone & PP Cream Jars for Toiletries Empty Lotion Leak-proof & BPA Free Bottles Accessories with Hard Sealed Lids for Cosmetic Makeup Face Cream (9 Jars),Cosywell,Beauty & Personal Care,"$22,576.55","2,269",$9.95,$9.74,$0.21,"9,818",1830,6,1,06/30/2019,Amazon,4.3,"20.00"" x 1.80"" x 1.10""",Small oversize,5.61 lbs
B0C8BJL36V,Coszeos 24 Sheets Freckle Temporary Face Tattoos for Kids  Fake Cute Animal Butterfly Heart Flower Tattoo Stickers Waterproof for Boys and Girls Party Birthday Favors Supplies Gifts Art Makeup Props,Coszeos,Beauty & Personal Care,"$7,234.65","1,035",$6.99,$3.48,$3.51,"13,247",101,7,1,08/24/2022,Amazon,4.6,"5.94"" x 1.57"" x 0.28""",Small standard-size,1.13 lbs
B073WVCH57,Coty AIRSPUN Face Powder  Naturally Neutral  2.3 Oz  Natural Tone Loose Face Powder  for Setting Makeup or Foundation  Lightweight  Long Lasting  Pack of 1,Airspun,Beauty & Personal Care,"$39,706.87","3,613",$14.99,$5.19,$9.80,"5,322",111220.6667,6,25,04/11/2017,CosmeticPlanet,4.5,"3.44"" x 3.44"" x 1.56""",Large standard-size,3.52 lbs
B08KVKF4BQ,COVERGIRL Advanced Radiance Age Defying Foundation Makeup Creamy Beige  1 oz,COVERGIRL,Beauty & Personal Care,"$69,588.96","7,784",$8.94,$4.26,$4.68,"2,089",12374.25,6,5,07/03/2010,Amazon.com,4.5,"1.05"" x 5.32"" x 2.00""",Large standard-size,1 lbs
B01I9TKJKO,COVERGIRL Advanced Radiance Age-Defying Pressed Powder  Classic Beige 115  0.39 oz (Packaging May Vary) Conditioning Powder Makeup,COVERGIRL,Beauty & Personal Care,"$17,179.02","2,194",$7.83,$4.17,$3.66,"8,597",2989,6,9,12/06/2003,Amazon.com,4.5,"1.20"" x 1.20"" x 2.60""",Large standard-size,2.08 lbs
B07XGJGPLP,COVERGIRL Clean Makeup Foundation Classic Beige 130  1 oz (packaging may vary),COVERGIRL,Beauty & Personal Care,"$15,694.80","2,460",$6.38,$4.05,$2.33,"4,203",6042.111111,6,16,05/31/2014,Amazon.com,4.7,"3.50"" x 1.81"" x 1.05""",Large standard-size,1 lbs
B07XMLWKCD,CoverGirl Clean Oil Control Liquid Makeup  Buff Beige 525 1 fl oz (30 ml),COVERGIRL,Beauty & Personal Care,"$10,724.78","1,681",$9.24,$4.05,$5.19,"10,057",3441,5,1,09/03/2013,I Buy Direct,4.6,"5.47"" x 3.27"" x 2.56""",Large standard-size,4.3 lbs
B07XQXCP3P,COVERGIRL Exhibitionist Lip Liner  Pencil  Creamy  In the Nude  0.012 Fl Oz  Lip Crayon  Makeup  Intense Pigmentation  Self-Sharpening Easy Application  Instant Definition,COVERGIRL,Beauty & Personal Care,"$15,966.60","1,380",$11.57,$4.66,$6.91,"8,704",1096,6,1,07/10/2018,Amazon.com,4.3,"1.88"" x 0.42"" x 5.63""",Small standard-size,0.32 lbs
B07YMJ4NYV,COVERGIRL Instant Cheekbones Contouring Blush Peach Perfection  Palette  .29 Oz  Blush Makeup  Pink Blush  Lightweight  Blendable  Natural Radiance  Sweeps on Evenly,COVERGIRL,Beauty & Personal Care,"$18,960.72","3,176",$5.97,$3.40,$2.57,"5,457",7104,6,3,02/09/2013,Amazon.com,4.5,"2.89"" x 0.43"" x 2.33""",Small standard-size,0.64 lbs
B00ON1GU10,Covergirl Makeup Masters Dual Eye Shadow & Eye Liner Brush,COVERGIRL,Beauty & Personal Care,"$11,033.19","1,477",$7.47,$3.52,$3.95,"117,230",1022,4,7,03/12/2015,Amazon.com,4.6,"1.87"" x 0.42"" x 5.66""",Small standard-size,0.26 lbs
B00ON1GRKE,COVERGIRL Makeup Masters Eye Shadow Applicators  3 Count (Packaging May Vary),COVERGIRL,Beauty & Personal Care,"$5,979.96","1,582",$3.78,$3.22,$0.56,"55,128",1803,4,8,03/12/2015,Amazon.com,4.5,"1.88"" x 0.35"" x 5.63""",Small standard-size,0.21 lbs
B07JQCXRBH,COVERGIRL Makeup Masters Eyelash Curler  2 Count,COVERGIRL,Beauty & Personal Care,"$15,576.96","1,596",$9.76,$4.32,$5.44,"130,982",165,5,2,03/08/2015,Amazon.com,4.4,"3.20"" x 12.45"" x 6.40""",Large standard-size,2.05 lbs
