ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0BH91NFRQ,"FALL GUYS Moose Toys Blue Freeze Bean Skin Official Collectable 8"" Cuddly Deluxe Plush Toy from The Ultimate Knockout Video Game with & Yellow Slushie Cup and Straw",FALL GUYS,Toys & Games,"$14,120.13","1,087",$12.99,$5.49,$7.50,"16,878",1466.333333,6,1,03/29/2022,Amazon.com,4.8,"4.02"" x 6.30"" x 10.28""",Large standard-size,0.2337 lbs
B0B1Q76H7D,Family Smiles RC Toy Sport Car Transforming Robot Kids 8-12 Years Remote Control Vehicle 1:16 Scale Yellow Extra Battery Pack,Family Smiles,Toys & Games,"$62,989.50","1,050",$59.99,$16.93,$43.06,"16,575",1830,6,1,09/25/2016,BTTF Products,4.3,"16.00"" x 9.00"" x 8.00""",Large standard-size,3 lbs
B0B6Z6DL37,FancyWhoop 4Pcs Tracks Cars Replacement Only - Light Up Magic Cars for Tracks Compatible with Glow in The Dark Toy Cars with 5 LED Flashing Lights for Most Race Tracks Only Toy Cars Accessories,FancyWhoop,Toys & Games,"$21,229.38","1,062",$19.99,$6.77,$13.22,"16,378",1340.5,7,1,11/10/2020,Amazon,4.3,"9.45"" x 8.66"" x 2.17""",Large standard-size,0.6173 lbs
B09YKXF221,Farm Animals Farmhouse Building Toys  Farm Figurines and Fence Playset  Farmer Vehicle Toy Truck Pretend Play Set for 3-10 Years Old Kids Boys Girls Toddlers  150PCS,Kimicare,Toys & Games,"$56,411.19","1,881",$28.49,$11.83,$16.66,"8,603",1048.5,7,1,09/04/2020,Amazon Warehouse,4.5,"4.41"" x 13.58"" x 15.27""",Large standard-size,3.9198 lbs
B0C7QGYY65,Farm Animals Toys for 1 2 3 Year Old Toddlers Girls Boys  Big Red Barn Farm with Figures Animals Toy and Tractor Toys for Kids  Farm Playset Educational Learning Toys  Ideal Christmas Birthday Gifts,Ellinjan,Toys & Games,"$37,509.99","1,501",$24.99,N.A.,N.A.,"9,354",30,7,4,09/05/2023,Amazon Warehouse,4.5,N.A.,N.A.,N.A.
B0CDQ251CN,Farm Toys Play Vehicles Playset  DIY Take-Apart Truck  Trailer  Farm Animals  Horse  Lamb Figurines  Screwdriver - STEM Educational Learning Tractor Toy Play Set for Age 3-12 Years Old Kids Toddlers,Eaciilee,Toys & Games,"$28,420.47","1,053",$26.99,N.A.,N.A.,N.A.,58,7,1,06/27/2023,Amazon,4.2,N.A.,N.A.,N.A.
B097G6B39B,FARTING Poop Emoji BOXER Pen - PUNCHING ARMS - Christmas Stocking Stuffers Kids Love  Poop Toy for Kids  Christmas Toys 2022  Silly Gifts for Secret Santa  Funny Pens  Xmas Poop Toys  Poop Emoji Gifts,OUR FRIENDLY FOREST,Toys & Games,"$22,584.80","1,744",$12.95,N.A.,N.A.,"11,660",852,7,1,10/23/2020,Our Friendly Forest,4.7,N.A.,N.A.,N.A.
B09LDCYWX8,fash n kolor | My First Doll Jogger Stroller with Adjustable Canopy & Toy Storage Basket - Easy Foldable Baby Stroller for Pretend Play - Pink & Off-White Design ,fash n kolor,Toys & Games,"$75,634.78","2,522",$29.99,$16.10,$13.89,"5,017",4769,6,2,07/22/2017,Amazon,4.5,"5.00"" x 10.79"" x 18.39""",Small oversize,3.4502 lbs
B0CJYPC62S,fash n kolor®  My Sweet Baby Disappearing Doll Feeding Set | Baby Care 6 Piece Doll Feeding Set for Toy Stroller | 2 Milk & Juice Bottles with 2 Toy Pacifier for Baby Doll ,fash n kolor,Toys & Games,"$140,770.91","12,809",$10.99,$5.42,$5.57,N.A.,13707,6,3,10/29/2019,Amazon,4.7,"1.00"" x 6.20"" x 7.40""",Large standard-size,0.4497 lbs
B0BX5TGZKX,Fashion Fidgets Dolls – Sensory Toy Doll for Kids Anxiety and Stress Relief – Fidget Toy (2023 Edition),WowWee,Toys & Games,"$16,891.00","2,660",$5.12,N.A.,N.A.,"3,306",1357,7,42,02/26/2023,Amazon Warehouse,4.4,N.A.,N.A.,N.A.
B0CKM6GG14,Fashion Fidgets Sensory Toy Dolls – Push Pop Fidget Toy Pack of 2 – Anxiety and Stress Relief for Kids,WowWee,Toys & Games,"$12,825.92","1,076",$11.92,$6.93,$4.99,N.A.,1063,6,8,08/09/2022,Amazon Warehouse,4.5,"6.00"" x 3.00"" x 10.00""",Large standard-size,0.8 lbs
B08FRM7C6T,fashionmore Movie Cars Basic Characters Lightning McQueen The King Chick Hicks Metal Toy Car 1:55 Loose Kid Toys (Off Road McQueen),fashionmore,Toys & Games,"$12,001.65","1,335",$8.99,N.A.,N.A.,"97,164",979.2,4,1,09/06/2020,fashionmore2016,4.5,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B086JSQ1N9,Fast Sling Puck Game Sling Puck Game  Slingshot Games Toy  Sling Foosball  Paced Winner Board Games Toys for Kids & Adults (22.2X11.8in（2IN1）),SIMPLENICE,Toys & Games,"$104,018.92","3,154",$30.48,$10.74,$19.74,"6,131",2945,6,1,04/27/2020,Amazon,4.4,"2.50"" x 11.60"" x 12.00""",Large standard-size,2.1495 lbs
B0CDVVLGW4,Fast-Push-Bubble-Game for Kids & Adults [Pop Fidget Quick Push Game] [Light up Puzzle Speed Push Game] [Handheld Fidget Game Toy] Gift for Boys & Girls Age 3-12 for Relaxation and Decompression…,JOINBO,Toys & Games,"$43,066.27","2,873",$14.99,N.A.,N.A.,"7,891",387,7,2,06/17/2023,Amazon,4.5,N.A.,N.A.,N.A.
B09ZKXZPCX,Fat Brain Toys Original Dimpl Brand Baby Toy  1 piece,Fat Brain Toys,Toys & Games,"$34,429.19","2,671",$12.89,$5.47,$7.42,"3,317",22705,5,23,05/13/2019,Lullaby Baby,4.8,"1.85"" x 6.77"" x 6.89""",Large standard-size,0.3086 lbs
B016F5QJQW,Fat Brain Toys SpinAgain Kids Stacking Toy,Fat Brain Toys,Toys & Games,"$39,947.85","1,143",$34.95,$12.27,$22.68,"9,926",6796,5,15,10/09/2015,Lullaby Baby,4.9,"16.50"" x 6.75"" x 6.75""",Large standard-size,1.39 lbs
B0CL43YGXG,FDJ RC Cars - Transform Remote Control Car  2.4Ghz 1:18 Scale Transforming Police Car Toy with Flashing Light  One Button Deformation 360 Degree Rotating Drifting Kids Toys Car for Boys Age 4-7 8-12,FDJ,Toys & Games,"$116,195.73","6,217",$18.69,$7.94,$10.75,"1,310",3040,7,2,10/10/2021,Amazon Warehouse,4.4,"4.33"" x 5.47"" x 11.06""",Large standard-size,1.261 lbs
B08BJWMV8K,FDP SoftScape Playtime and Climb Multipurpose Playset (6-Piece) - Assorted  12364-AS & Sassy Stacks of Circles Stacking Ring STEM Learning Toy  Age 6+ Months  Multi  9 Piece Set,Factory Direct Partners,Toys & Games,"$150,600.45","1,155",$130.39,N.A.,N.A.,"5,047",2388,7,1,12/21/2022,Amazon.com,4.7,N.A.,N.A.,N.A.
B0CKZ5TCCJ,Febyhim Remote Control Car  2.4Ghz Transform RC Cars  1:18 Scale Police Car Toy with Flashing Light  One Button Transformation 360 Degree Rotating Drifting Toys for Boys Age 4-7,Febyhim,Toys & Games,"$60,031.40","2,860",$20.99,$8.29,$12.70,"4,031",1840.666667,6,3,08/03/2022,Amazon Warehouse,4.3,"4.41"" x 5.43"" x 10.94""",Large standard-size,0.9899 lbs
B0CB5XN4QR,FEELGUY Crawling Crab Baby Toy  Infant Sensory Tummy time Toys with Music and Lights 1 2 3 4 5 6 Babies boy Girl 3-6 6-12 Learning to Crawl 9-12 12-18 Walking Toddler Gifts (Green),FEELGUY,Toys & Games,"$87,695.49","6,751",$13.99,$5.72,$8.27,"1,543",1201,7,1,04/12/2022,Amazon Warehouse,4.3,"4.13"" x 5.04"" x 8.62""",Large standard-size,0.668 lbs
B09VYX18DT,FEELGUY Crawling Octopus Baby Toy with Music and LED Lights  Automatic Obstacle Avoidance  Interactive Learning and Entertainment Toy for Kids and Toddlers  Built-in Rechargeable Battery,FEELGUY,Toys & Games,"$24,464.25","2,075",$11.79,N.A.,N.A.,"3,708",240,7,1,04/12/2022,FEELGUY,4.1,N.A.,N.A.,N.A.
B09NP1CTPJ,FEILU Plush 8Inch Doll Soft Plushie Cute Astronaut Crew Toy Doll Role-Playing Game Accessories Ornaments Surrounding Cute Goods Cute  Child Adult Gifts,FEILU,Toys & Games,"$15,079.68","1,056",$14.28,$5.06,$9.22,"25,822",26,6,1,10/21/2021,N.A.,3.6,"7.80"" x 5.90"" x 0.58""",Small standard-size,0.2205 lbs
B0BV6LYH96,FEREDO KIDS Rainbow Scratch Notebook Drawing Paper - Black Scratch Off Art Crafts Supplies Coloring Kit Toy for Kids Ages 3-9 Girls Boys DIY Children's Birthday Christmas Activities Gift 3 Pack,FEREDO KIDS,Toys & Games,"$10,709.28","1,072",$11.49,N.A.,N.A.,"11,718",228,7,1,01/04/2023,Amazon,4.7,N.A.,N.A.,N.A.
B0986QTV94,Fettinow Big Pop Its Jumbo Pop Its - Huge Pop Fidget It Toy - Sensory Big Pop Its Fidget It Toy for Stress Relief (Tie Dye Polychrome),Fettinow,Toys & Games,"$34,683.30","2,670",$12.99,$1.95,$11.04,"1,019",80,7,1,05/17/2021,Wariboom,4.5,"0.83"" x 8.11"" x 8.19""",Standard (Large),0.3527 lbs
B09NKG4JVX,Fgertts FGERTTS Ludo Labyrinth Handmade Ludo from Labyrinths 12.6'' Ludo Lovely Soft Plush Doll Toy  Labyrinth Merchandise Firey Plush Toy for Fans of The Maze of The Devil Gift Collectible Doll,Fgertts,Toys & Games,"$10,800.00","1,080",$10.00,N.A.,N.A.,"16,562",213,7,6,04/05/2022,DONGkoushiyuingmlinxgruiwenri,2.6,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B08VDLZ9QR,Fidget Blocks Simple Dimple Toy - Mini Fidget Toy  Stress Relief Hand Toys for Kids and Adults  Easy-to-use and Addictive Decompression  Keychain Featuring (1pc  Green&Blue&Pink),UpdateClassic,Toys & Games,"$13,197.90","1,110",$11.89,N.A.,N.A.,N.A.,2,7,1,01/27/2021,yeshinibaba,5,N.A.,N.A.,N.A.
B08XYLQJL8,Fidget Dodecagon –12 Side Fidget Toy Cube Relieves Stress and Anxiety Anti Depression Cube for Children and Adults with ADHD ADD OCD Autism,DoDoMagxanadu,Toys & Games,"$49,593.93","6,207",$7.99,$4.74,$3.25,"1,072",21070,6,2,05/07/2017,Amazon,4.4,"2.68"" x 2.68"" x 3.07""",Large standard-size,0.2491 lbs
B0CH4Y71DW,Fidget Infinity Cool Cube Toys: Fidget Toy Hand Held Magic Cubes Cool Stuff Gadgets Things Unique Birthday Gifts Boys Girls Kids Adults Anxiety Stress Relief Sensory Toy Finger Cube Blue,STCENHAI,Toys & Games,"$10,284.83","1,717",$5.99,N.A.,N.A.,"5,722",53.6,7,1,06/11/2023,Amazon,4.04,N.A.,N.A.,N.A.
B09FY17V12,Fidget Pack Fidget Toy Set Fidget Toys Pack  Fidget Toy Pack Cheap with Big Size Push Pop Bubble Cube Marble Mesh Pop Tube (Style-8),Wobame,Toys & Games,"$15,481.80","1,410",$15.23,$8.08,$7.15,"4,290",347,4,1,09/11/2021,fayueye,4.6,"4.29"" x 9.84"" x 11.42""",Large standard-size,1.2875 lbs
B08Z3TDPNV,Fidget Pack  Fidget Toys Pack Cheap Fidget Toys Sensory Fidget Toys Set for Kids Adults  Push Bubble Fidget Sensory Toy  Fidget Packs with Simple Dimple (K),Huibao,Toys & Games,"$44,563.20","2,640",$16.88,N.A.,N.A.,"1,100",173,6,1,03/15/2021,FT-Huibao,4.2,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B098XR2N23,Fidget Packs Anti-Anxiety Tools  Pop Fidget Block Set Stress Relief Toys for Adults Kids  Cheap Sensory Fidget Toys Pack with Marble Mesh Anxiety Pop Tube Keychain Fidgetet Packs (Fidget Toy-2),Lucakuins,Toys & Games,"$16,789.50","1,050",$15.99,N.A.,N.A.,"75,194",1,4,1,07/11/2021,Bliweek Direct,5,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B097ZF7C3Z,Fidget Packs Anti-Anxiety Tools  Sensory Big Size Pop-On-It Cheap Sensory Toys Pack with Infinity Fidget Cube Marble Mesh Pop Tube Dimple Spnnier Fidget Block Set for Adults Kids (Fidget Toy Set 4),Bowiln,Toys & Games,"$21,693.30","1,670",$13.99,N.A.,N.A.,"45,239",2,5,1,06/28/2021,Bowiln,5,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09MNB9RGY,Fidget Packs Fidget Toys Pack Fidget Toy Set with Sensory Popitsfidgets Fidget Pack Cheap Rainbow Spring Pad Stress Ball Infinity Fidget Cube Marble Mesh Pop Tube (Style-4),Ducklingup,Toys & Games,"$17,029.35","1,065",$15.99,$5.32,$10.67,"32,885",N.A.,7,1,11/27/2021,N.A.,N.A.,"3.50"" x 3.50"" x 0.50""",Small standard-size,0.1 lbs
B092ZPDWHC,Fidget Packs Mini Simple Dimple Sensory Fidget Toy Stress Relief Anti-Anxiety Autism Hand Toys for Kids Teen   Push Pop Bubble Key Chain Sensory Therapy Toys for Home Classroom2,AOVRO,Toys & Games,"$46,741.50","5,850",$7.99,N.A.,N.A.,427,255,6,1,05/07/2021,Nicechair,4.7,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B0CL6F9W2S,Fidget Pen Gifts For Teenage Girls - Magnetic Pen Cool Gadgets Teen Boys Gift Ideas - Magnet Pen Cool Things For Adults Kids Teens - Best Gift For 10 11 12 13 14 15 Year Old Boy - Novelty Toy For 8-12,YYMHMF,Toys & Games,"$23,908.91","1,709",$13.99,N.A.,N.A.,"6,838",49,7,1,07/17/2023,Amazon,4.5,N.A.,N.A.,N.A.
B0CJBQ6YWL,Fidget Pen Teen Girl Boy Gifts - Magnetic Pen Magnet Pen for Adults Kids Teens - Gift for Teenage Girl Boy - Best Gift for 10 11 12 13 14 15 16 Years Old - Novelty Toy Gift for Kids 8-12,YYMHMF,Toys & Games,"$35,050.56","2,784",$12.59,N.A.,N.A.,N.A.,56,7,1,08/10/2023,Amazon,4.8,N.A.,N.A.,N.A.
B092DZJZ4Z,Fidget Sensory Toy  LEERUI Bubble Popper Squeeze Sensory Toys  Autism Special Needs Silicone Stress Reliever for Kids Adults (Octopus  Five-Pointed Star),LEERUI,Toys & Games,"$15,642.60","1,740",$8.99,$1.35,$7.64,"3,178",162,7,1,04/14/2021,JOB-ABXD,4.75,"1.57"" x 6.10"" x 6.77""",Standard (Large),0.3109 lbs
B0BDTZ4ZBL,Fidget Slug 3-Pack  3D Slug Fidget Toy  Articulated Sensory Slug Fidget Toy  Relief Slug Toys for Toddler  Boys&Girl  Rainbow Fidget Caterpillar Sensory Worm Toy  Wiggle Slug Toy,NeslGenc,Toys & Games,"$21,102.40","1,760",$11.99,N.A.,N.A.,"6,128",646,7,1,10/25/2022,AotBlcer-US,4.7,N.A.,N.A.,N.A.
B09LZVFLWZ,Fidget Spinner Deformable Decompression Toy 2 Pack Stress Relief Spinning Top High-speed rotating Mechanical chain Robot Spin Gyro Creative Transformable Rotation Fingertip Spinner gift (BLUE AND RED),meixitoy,Toys & Games,"$12,721.80","1,820",$6.99,$4.59,$2.40,"4,249",1,7,1,11/30/2021,N.A.,5,"1.26"" x 4.06"" x 4.76""",Large standard-size,0.1102 lbs
B095YMKB9Z,Fidget Toy Cheap Push Pop Fidget Toy  Push Pop Bubble Sensory Fidget Toy Silicone Pop Bubble Sensory Silicone Toy Simple Dimple  Stress Reliever (Beverage),Keecuty,Toys & Games,"$10,853.25","2,175",$4.99,$0.75,$4.24,"24,405",538,6,1,12/23/2020,keaiduoya,4.7,"4.72"" x 4.72"" x 0.59""",Standard (Small),0.1323 lbs
B0919B6PCM,Fidget Toy Fidget Pack Fidget Toys for Adults&Kids  Sensory Toys Anxiety Toys ADHD Toys Fidgets for Kids (Infinity-Cubes Fidget Toy  Aluminum Silver),Gupgi,Toys & Games,"$23,067.00","1,650",$11.48,N.A.,N.A.,"95,185",5,5,1,04/11/2021,wei xiting,4.7,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09DFJNNTL,Fidget Toy Pack 30 PCS Sensory Fidget Toys Packs with Simple Dimple  Fidget Pack Set for Kids Adults  Fidget Toys Pack Hand Toys Stress Anxiety Relief Toys,LANTIAN,Toys & Games,"$10,189.80","1,020",$12.99,N.A.,N.A.,"6,349",4.25,7,1,08/23/2021,KISF,4.05,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B095C37P7G,Fidget Toy Pack  Pop Bubble Cheap Sensory Fidget Pack Stress Relief Toys with Marble Mesh Pop Anxiety Tube for Kids Adult (Fidget Pack 5),Auciho,Toys & Games,"$71,565.28","5,156",$13.88,N.A.,N.A.,"2,926",32,5,1,05/19/2021,KIKIstore,4,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B08ZCX7F45,Fidget Toy Packs Cheap Fidget Box with Simples Dimples Pop Bubble DNA Stress Relive Balls for Kids Adults ADHD ADD Anxiety Autism (24PCS CC),Gupgi,Toys & Games,"$25,994.70","1,530",$19.99,N.A.,N.A.,"3,239",309.1538462,6,1,04/02/2021,jiujin-Gupgi,4.315384615,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B092MQ5NDD,Fidget Toy Set Cheap  Fidget Toys Packs Cheap with Dimples-Digits  Sensory Fidget Toys Pack for Kids Adults  Fidget Box with Push Pop Bubble Stress Reliever Anxiety Relief Sensory Toy (23pack D),Nani?Wear,Toys & Games,"$59,549.76","3,312",$16.98,N.A.,N.A.,"1,220",29.63636364,4,1,04/22/2021,Coffee-Time,4.290909091,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B091BWBJ1V,Fidget Toy Set  Fidget Pack Cheap Toys Set with Sensory Simple Dimple Pop Bubble Infinite Cube Stress Ball and Anti-Anxiety Toys Set for ADHD (A-29 Piece Set),Gecboey,Toys & Games,--,--,$19.89,N.A.,N.A.,"4,542",4,7,1,03/30/2021,Huangshan,5,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B08NVZ15PF,Fidget Toy  Push Pop Pop Bubble Sensory Fidget Toys  Autism Special Needs Stress Reliever Silicone Stress Reliever Toy squeeze Sensory Toy (Black-1),TioTak,Toys & Games,"$13,200.60","1,470",$8.98,N.A.,N.A.,"81,304",16.11111111,4,1,11/19/2020,N.A.,3.555555556,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09189SVXD,Fidget Toy Portable Simple Dimple Sensory Toys for Kids Adults - Purple&Green,SEKUNM,Toys & Games,"$13,158.54","3,566",$3.69,$0.55,$3.14,109,35,6,1,03/23/2021,XIANSHUO store,4.9,"3.15"" x 1.57"" x 0.70""",Standard (Small),0.055 lbs
B09P6KV6XD,Fidget Toys - Big Size Push Pop Bubble Fidget Sensory Toy - Jigsaw Puzzle Games to Relieve Anxiety and Autism  Silicone Stress-Relief Toys for Kids and Adults(Blue),UGEMIA,Toys & Games,"$33,277.80","2,220",$14.99,$6.02,$8.97,"11,890",142,6,1,10/15/2021,N.A.,4.9,"1.00"" x 4.00"" x 16.50""",Large standard-size,0.5004 lbs
B0CFVJ4RBQ,Fidget Toys Kids Building Bocks: 3D Puzzles Boxes Infinity Toy STEM Magic Cubes Cool Stuff Gadgets Birthday Gifts for Ages 12 13 14 15 16 17 18 Year Old Boys Girls Teens Adults Party Favors,STCENHAI,Toys & Games,"$13,486.50","1,350",$9.99,N.A.,N.A.,"5,722",20,7,1,06/03/2023,Amazon,4.5,N.A.,N.A.,N.A.
B098XC87KX,Fidget Toys Pack Fidget Toy Set Fidget Pack Cheap Big Sensory Keyboard Fidget Toy Pack with Anxiety Tube Rainbow Spring Pad Figetgets Stress Relief Toys Set for Adults Kids (A2),Domingbub,Toys & Games,"$53,595.00","2,700",$15.82,N.A.,N.A.,"1,412",11.875,6,1,09/04/2021,Fancydaily,4.73125,N.A.,N.A.,N.A.
B08R1HJHL3,Fidget Toys Pack  30Pcs Fidget Toy Sets Fidget Pack Cheap  Simple Dimple Fidget  Push Bubble Fidget Sensory Toy for Kids Adults and Fidget Toy Kill Time,Huibao,Toys & Games,"$110,856.00","7,450",$14.88,N.A.,N.A.,"1,464",175.25,7,1,12/21/2020,BYS-TT,4.35,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B08Y8G2P2Q,Fidget Toys Pack  Sensory Fidget Toys Cheap  Fidget Toy Set Figetgets-Toys Pack Fidget Box  Fidget Pack with Simple Fidgets in It  Gifts for Kids&Adults with Autism (Square Figetget Toys),Gupgi,Toys & Games,"$17,737.80","1,110",$15.98,N.A.,N.A.,"4,622",386.25,5,1,03/11/2021,wei xiting,4.4,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09CKQKH3G,Fidget Toys Pack  Stress Relief Sensory Toy for Children Adults Autistic Kids ADHD  Fidget Sensory Toy for Birthday Party Favors Classroom Rewards Prizes Children Gifts,AERZETIX,Toys & Games,"$19,429.20","1,080",$17.99,$7.84,$10.15,"4,437",35,7,1,05/17/2021,AERZETIX DIRECT,4.3,"2.76"" x 9.72"" x 10.20""",Large standard-size,0.8201 lbs
B0BYHWV6NT,Fidget Toys Pop Party Favors for Kids 4-8 Its kids Toys Sensory Toys Fidgets Squishy Toys 30PCS Toddler Toys Stress Toys Goodie Bag Stuffers Classroom Prizes Gift Baby Toy Mini Keychain for Boys Girls,OGABEL,Toys & Games,"$12,863.90","1,610",$7.99,N.A.,N.A.,"11,665",285,7,1,04/26/2023,Amazon,4.8,N.A.,N.A.,N.A.
B09Z28RY51,Fidget Toys Set  70 Pack Sensory Toys Party Favors Kids Autism Autistic Children  Classroom Treasure Box Chest Prizes Pinata Stuffer Gifts Small Mini Bulk Toy Carnival ADHD,LIAM&AVA,Toys & Games,"$324,977.43","16,257",$19.99,$8.14,$11.85,N.A.,2132,7,2,08/09/2022,Amazon,4.6,"5.94"" x 6.18"" x 6.42""",Large standard-size,1.9599 lbs
B0CL6YWV8T,Fidget Toys Slug  Sensory Slug Toy Fidget Pack for Adults and Kids  6Pcs Autism Sensory Toys Toddler Toys Office Toy Exercise Wrist & Stress Relief ADHD Toys(5.8 inch),Kabvry,Toys & Games,"$15,976.58","1,142",$13.99,N.A.,N.A.,"16,898",374,6,1,11/15/2022,Amazon,4.7,N.A.,N.A.,N.A.
B09GW97XVL,Fidget Toys  Push Bubble Fidgets Sensory Toy  Pop Fidget Toy for Kids Adults  Easter Basket Stuffers Silicone Stress Relief Toy - Alpaca Red Yellow,LAVONE,Toys & Games,"$24,449.40","3,060",$7.99,$4.74,$3.25,"1,315",12595,7,1,05/22/2021,YAFAN Direct US,4.8,"0.83"" x 5.39"" x 6.18""",Large standard-size,0.1102 lbs
B095GX3CF5,Fidget  Fidget Pack  Fidget Toys  Figetsss Toys Sets  Figetget Pack Fidget Kit Pop Toy Pack Stress Anxiety Relief Toys for Boy Girl(Fidgets-2),Yoskog,Toys & Games,"$24,260.40","1,380",$13.96,N.A.,N.A.,"7,569",91.21052632,4,1,06/19/2021,Remeo suit,4.847368421,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09BVCDPVB,Fidget  Fidget Pack  Figetsss Toys Sets  Fidget Toys  Figetget Pack Fidget Kit Pop Toy Pack Stress Anxiety Relief Toys for ADHD(Fidget Pack-5),Yoskog,Toys & Games,"$19,257.60","1,020",$18.88,N.A.,N.A.,"22,567",139.5,4,1,08/08/2021,Yoskog,4.45,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B0CFL1S4Z8,FIGROL 3 Pack Fidget Spinner  Party Favor Gifts for Kids Metal-Looking Fidget Spinners  Pop Bubble Rainbow Fidget Toys Spinners for ADHD Anxiety Stress Relief Sensory Toy,FIGROL,Toys & Games,"$12,757.23","1,277",$9.99,$5.04,$4.95,"7,048",2603,7,1,06/06/2021,Amazon,4.6,"2.60"" x 3.23"" x 3.70""",Large standard-size,0.3109 lbs
B0BY8T92HB,FIGROL Fidget Spinner  2 Pack LED Light Up Fidget Toys Crystal Finger Toy Hand Fidget Spinners-Kids for Reducing Boredom ADHD  Anxiety(Blue& White),FIGROL,Toys & Games,"$11,508.48","1,152",$9.99,$5.04,$4.95,"8,308",2565,6,1,11/21/2020,Amazon,4.5,"1.54"" x 3.62"" x 3.82""",Large standard-size,0.2359 lbs
B0CFV478RK,FIGROL Fidget Spinner  Light Up Party Favor Finger Spinner  LED Rainbow Crystal Finger Toy  Hand Fidget Spinner Toy for Relief Stress Reducer for Kids,FIGROL,Toys & Games,"$12,243.56","2,044",$5.99,$4.44,$1.55,"11,181",5379,7,1,02/13/2021,Amazon,4.5,"1.00"" x 1.00"" x 1.00""",Large standard-size,0.011 lbs
B0BWQGNQLB,FIGURESLAB 100PCS 6 inch Action Figure Stand Display  Figures Toy Organizer Bases Support Stands  Compatible with 1/12 Mavel Legends Series/GiJeo Classified Series/D C/Mo tu Models  Square,FIGURESLAB,Toys & Games,"$40,238.50","1,150",$22.99,N.A.,N.A.,"14,887",306.5,7,1,04/25/2023,Amazon,4.4,N.A.,N.A.,N.A.
B0CL75PX2S,Fill N' Splash Submarine Bath Toy - Bath Toys for Toddlers 1-3 - 4 - 5 Years Old Bath Tub Toys for Boys & Girls - Toddler Bath Toys - Bathtub Toys - Baby Bath Toys - Perfect for Toddler Bath,Inspiration Play,Toys & Games,"$49,425.95","1,981",$24.95,$8.26,$16.69,N.A.,1927,6,1,01/10/2021,Amazon,4.5,"1.18"" x 5.94"" x 10.20""",Large standard-size,0.9375 lbs
B081N92432,Finduat 20 Pcs Bee Keychains for Bee Theme Party Favors Pendant  Birthday Party Centerpiece Decorations  Baby Shower Party Favors for Kid Toy Ornament Souvenirs Gift,Finduat,Toys & Games,"$25,891.20","2,880",$8.99,$4.89,$4.10,"3,822",250,6,1,08/29/2018,Amazon,4.6,"8.46"" x 5.28"" x 0.87""",Large standard-size,4.2 lbs
B0BVVZS8XS,Finger Puppets for Kids Tiny Hands Toys  Halloween Toy for Toddlers Puppets for Toddlers Party favorsfor Kids Toy Gift for Age 3 4 5 6 Year Old Girls Boys Toddlers,WAHXIAOSW,Toys & Games,"$16,903.08","1,692",$9.99,$4.42,$5.57,"6,645",81,7,1,09/29/2021,Amazon,4.7,"6.60"" x 6.60"" x 0.60""",Small standard-size,0.25 lbs
B0BSMKR16V,Fisher-Price Baby & Toddler Learning Toy DJ Bouncin’ Star with Music Lights & Bouncing Action for Ages 9+ Months,Fisher-Price,Toys & Games,"$63,963.36","2,064",$30.99,N.A.,N.A.,"6,459",15,6,9,05/23/2023,Amazon Warehouse,4.3,N.A.,N.A.,N.A.
B0BHXP6Y1J,Fisher-Price Baby & Toddler Toy 2-Sided Steady Speed Panda Walker With Smart Stages Learning & Blocks For Ages 6+ Months,Fisher-Price,Toys & Games,"$167,322.18","4,782",$34.99,$18.37,$16.62,"1,846",1596,6,11,07/05/2022,Amazon Warehouse,4.7,"5.75"" x 14.50"" x 19.50""",Small oversize,6.1994 lbs
B08V6Z1LKL,Fisher-Price Baby Crawling Toy Poppity Pop Turtle Push-Along Vehicle With Ball Popping Sounds For Ages 6+ Months,Fisher-Price,Toys & Games,"$31,409.68","3,986",$7.88,$4.95,$2.93,"3,649",1328,6,16,05/24/2021,Amazon.com,4.7,"3.50"" x 5.75"" x 6.50""",Large standard-size,0.45 lbs
